url,name,main_location,asociate_location,type,description,price,feats,address,neighborhood,characteristics
https://fincaraiz.com.co/inmueble/apartamento-en-venta/castilla/bogota/10192339,apartamento en venta,"castilla - bogotá - bogotá, d.c.","castilla, ciudad techo ii, bogotá, kennedy, zona occidental, bogotá, d.c.",inmobiliaria · destacado,"apartamento en venta de 70m2, torres de santa barbara con vista interior, ubicado en un 7mo piso, acceso por ascensor, parqueadero propio cubierto. 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. piso laminado en habitaciones y zona social y cerámico en baños y cocina. el conjunto cuenta con zonas verdes, zona para niños, salón comunal, cancha múltiple, salón de juegos y vigilancia. cerca a centro comercial tintal plaza, multiplaza, eden, bazaar alsacia; almacenes de cadena como zapatoca, surtimayorista, alkosto, colsubsidio, éxito, ara y d1; colegio castilla ied, liceo mayor andino, gimnasio moderno castilla y el shaday; estación de transmilenio tv 86; vías de acceso por la calle 8 y cra 80. negociables.", precio total (cop) $ 350.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '70 m²'}, {'área privada': '0 m²'}, {'estrato': '3'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '7'}, {'administración': '$ 202.000 cop'}, {'precio m²': '$ 5.000.000*m²'}]",preguntar al anunciante,castilla - bogotá,"
características del exterior
ascensor
canchas deportivas
en conjunto cerrado
garaje(s)
parqueadero visitantes
portería / recepción
salón comunal
salón de juegos
vigilancia
zona infantil
zonas verdes
características del interior
balcón
barra estilo americano
calentador
citófono
cocina integral
estudio
hall de alcobas
instalación de gas

características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/casa-campestre-en-venta/la-alhambra/el-carmen-de-viboral/10190124,casa campestre en venta,la alhambra - el carmen de viboral - antioquia,"la alhambra, el carmen de viboral, antioquia",inmobiliaria · destacado,"en venta y/o arriendo acogedora casa campestre, amplia, con cocina integral, 3 habitaciones dos baños, zona externa amplia, plana y con paso de hilo de agua, sector de altisima valorizacion, se entre por la via san antonio - la ceja por el sectro de la cucharita o por la via el canada al carmen, son 7 minutos en destapada pero en muy buen estado. es una zona muy traqnuila, excelentes vecinos, oportunidad", precio total (cop) $ 550.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '3'}, {'área construída': '1.200 m²'}, {'área privada': '0 m²'}, {'estrato': '3'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '1'}, {'administración': 'no definida'}, {'precio m²': '$ 458.333,33*m²'}]",preguntar al anunciante,la alhambra - el carmen de viboral,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/ciudad-salitre/bogota/10076844,apartamento en venta,"ciudad salitre - bogotá - bogotá, d.c.","ciudad salitre, fontibon, salitre nor - occidental, salitre occidental, santa maria del salitre, bogotá, zona occidental, bogotá, d.c.",inmobiliaria,"se vende apartamento en ciudad salitre occidental cerca al centro comercial salitre plaza, con área 90 m2, piso 6, estrato 4 por valor de $ 550’ negociable. contacto. cel 314 390 8588", precio total (cop) $ 530.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '90 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'administración': 'no definida'}, {'precio m²': '$ 5.888.888,89*m²'}]",preguntar al anunciante,ciudad salitre - bogotá,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/santa-barbara-central/bogota/7886571,apartamento en venta,santa bárbara central - bogotá - cundinamarca,"santa bárbara central, altos de bella suiza, multicentro, santa barbara, bogotá, usaquen, zona norte, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria,"bello apartamento en 2do piso exterior, 3 alcobas principal con doble closets y baño privado, las otras dos comparten baño, estudio independiente con baño o cuarto de servicio, sala comedor con chimenea, cocina cerrada, zona de lavandería con calentador de paso a gas, comunica con estudio o cbs, garaje doble y deposito. pisos en madera, techos en madera, cálido. edificio de 2 torres, lobby amplio, ascensor, parque para niños, salón comunal con salida a terracita, ofc de admn. bahía de parqueo.", precio total (cop) $ 540.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '2'}, {'área construída': '92 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'estado': 'bueno'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '2'}, {'administración': '$ 560.000 cop'}, {'precio m²': '$ 5.869.565,22*m²'}]",preguntar al anunciante,santa bárbara central - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
jardín
parqueadero visitantes
portería / recepción
salón comunal
vigilancia
zona infantil
zonas verdes
características del interior
calentador
chimenea
citófono
cocina integral
cuarto de servicio
depósito / bodega
estudio
instalación de gas
zona de lavandería
características del sector
parques cercanos
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/conjunto-residencial-ciudad-del-mar/barranquilla/6527354,apartamento en venta,conjunto residencial ciudad del mar - barranquilla - atlántico,"conjunto residencial ciudad del mar, ciudad del mar, santo domingo de guzman, la sierrita, realengo, barranquilla, comuna 3, comuna 1, metropolitana, metropilitana, atlántico, atlantico",inmobiliaria,"codigo interno :16113 cómodo apartamento, fresco, iluminado y con excelente vista.", precio total (cop) $ 225.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '59 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'administración': 'no definida'}, {'precio m²': '$ 3.813.559,32*m²'}]",preguntar al anunciante,conjunto residencial ciudad del mar - barranquilla,"
características del exterior
ascensor
canchas deportivas
cochera
gimnasio
piscina
portería / recepción
salón comunal
zona infantil
características del interior
baño independiente
cocina equipada
comedor
zona de lavandería"
https://fincaraiz.com.co/inmueble/casa-en-venta/mariquita/tolima/10193771,casa en venta,mariquita,"mariquita, tolima",inmobiliaria · destacado,"excelente ubicación iluminada casa de 384 m cuenta con cuatro habitaciones con clóset cada una con baño privado, sala comedor independiente un patio amplio espacio de estudio, jacuzzi en zona social,en conjunto cerrado, cerca de la zona comercial amplios espacios precio negociable se recibe inmueble de menor valor.", precio total (cop) $ 690.000.000 ¿te interesó este inmueble? reportar anuncio,[''],preguntar al anunciante,mariquita,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/carvajal/bogota/10176266,apartamento en venta,"carvajal - bogotá - bogotá, d.c.","carvajal, santa rosa del carvajal, provivienda oriental, bogotá, kennedy, zona occidental, bogotá, d.c.",inmobiliaria,"apartamento en venta de 75m2, en plazuela de las americas, con vista interior, ubicado en un 4to piso (torre 8 apto 404), acceso por escaleras. consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. el conjunto cuenta con parque infantil zonas verdes, salón comunal y vigilancia privada las 24 horas. cerca a centro comercial universal plaza, plaza las américas; cerca a almacenes de cadena como éxito, surtimax, ara y d1; cerca a colegio pedagógico jaime alberto bonilla nieto, carlos arango vélez, militar manuel murillo toro; cerca a universidad sena unimonserrate; cerca a estación de transmilenio pradera; vías de acceso por la carrera 69ay calle 22 sur.", precio total (cop) $ 276.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'área construída': '75 m²'}, {'área privada': '0 m²'}, {'estrato': '3'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '4'}, {'administración': '$ 143.000 cop'}, {'precio m²': '$ 3.680.000*m²'}]",preguntar al anunciante,carvajal - bogotá,"
características del exterior
en conjunto cerrado
portería / recepción
salón comunal
vigilancia
zona infantil
zonas verdes
características del interior
baño auxiliar
calentador
cocina integral
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/el-recreo/monteria/6465490,apartamento en venta,el recreo - montería - córdoba,"el recreo, el recreo, urb. vallejo, montería, comuna 8, córdoba, cordoba",inmobiliaria · destacado,"apartamento en exclenete estado, muy buenos acabados, excelente vista, acceso pavimentado, cerca a vias principales, supermercados, paradero de buses. m-52452.", precio total (cop) $ 570.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'área construída': '172 m²'}, {'área privada': '0 m²'}, {'estrato': '6'}, {'estado': 'excelente'}, {'antigüedad': '9 a 15 años'}, {'administración': '$ 650.000 cop'}, {'precio m²': '$ 3.313.953,49*m²'}]",preguntar al anunciante,el recreo - montería,
https://fincaraiz.com.co/inmueble/casa-en-venta/barrios-unidos/bogota/8147303,casa en venta,nicolas de federman - bogotá - cundinamarca,"barrios unidos, nuevo campin, nicolas de federman, bogotá, teusaquillo, zona chapinero, zona occidental, cundinamarca, bogotá, d.c.",inmobiliaria,"vendo!! espectacular casa en nicolás de federman, esquinera 515.43 m2 construidos, área del lote de 366.70 m2, apta para construir o remodelar, excelentes espacios, dos pisos y altillo. sala, comedor, bar, estudio, baño social, comedor auxiliar, patio, zona de lavandería, cuarto y baño de servicio, deposito, garaje, alcoba principal con baño y vestier, cinco alcobas una con baño privado, baño de alcobas. techos en madera maciza pisos en mármol y alfombra. ubicación estratégica frente a parque. .", precio total (cop) $ 2.800.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '6'}]",preguntar al anunciante,barrios unidos - bogotá,"
características del exterior
acceso pavimentado
garaje / parqueadero(s)
garaje(s)
características del interior
baño auxiliar
baño independiente
chimenea
citófono
closet
cocina integral
comedor auxiliar
cuarto de servicio
depósito / bodega
estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades"
https://fincaraiz.com.co/inmueble/lote-en-venta/otra-banda/sopetran/7735104,lote en venta,otra banda - sopetran - antioquia,"otra banda, sopetran, antioquia",inmobiliaria · destacado,"venta de lotes en parcelación desde 1.000 mt2, estamos en lanzamiento de un nuevo proyecto parcelación villas de toskana en el municipio de sopetrán, en la vereda tafetanes, en límites con el municipio de san jerónimo, gran oportunidad de inversión, descuento por pago de contado, plazos amplios de pago y sin intereses, financiación directa, zona segura, tranquila, turística y de alta valorización. bono!! de $5 millones con acuerdo de pago, mas $5 millones por pago de contado.", precio total (cop) $ 160.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'área construída': '1.000 m²'}, {'área privada': '1.000 m²'}, {'estrato': '4'}, {'administración': 'no definida'}, {'precio m²': '$ 160.000*m²'}]",en conjunto cerrado,servicios públicos,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/primero-de-mayo/jamundi/7671305,apartamento en venta,primero de mayo - jamundí - valle del cauca,"primero de mayo, angel maria camacho, jamundí, zona sur, zona centro, valle del cauca",inmobiliaria,"como inversión excelente y para vivir cómodo confortable y económico !! aproveche apto ubicado en primer piso con balcón , esta bien cuidado , es cómodo y confortable , como inversión es muy bueno porque paga poco predial y admon en $131.000, es un apto muy comercial , llama ya!!.", precio total (cop) $ 145.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '64 m²'}, {'área privada': '60 m²'}, {'estrato': '3'}, {'estado': 'bueno'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '1'}, {'administración': '$ 131.000 cop'}, {'precio m²': '$ 2.265.625*m²'}]",preguntar al anunciante,primero de mayo - jamundí,
https://fincaraiz.com.co/inmueble/casa-en-venta/campina/villavicencio/10189806,casa en venta,santa josefa civil militar - villavicencio - meta,"campiña, santa josefa civil militar, panorama, villavicencio, comuna 1, zona 1, meta",inmobiliaria,"primer piso; garaje cubierto, sala comedor, un baño social, cocina, patio de ropas y zona de lavandería. segundo piso; tres habitaciones dos baños la habitación principal cuenta con su baño privado las otras dos habitaciones tienen su baño auxiliar.", precio total (cop) $ 290.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '125 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 2.320.000*m²'}]",preguntar al anunciante,campiña - villavicencio,"
características del exterior
garaje(s)
características del interior
estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/engativa/bogota/10116389,casa en venta,"normandia occidental - bogotá - bogotá, d.c.","engativá, normandia occidental, bogotá, engativa, zona occidental, bogotá, d.c.",inmobiliaria · destacado,"excelente casa con area de lote de 5x25, muy buen ubicacion, a una cuadra de la av boyaca, cl 26, aeropuerto, terminal, totalmente remodelada, de uso mixto (vivienda u oficinas).", precio total (cop) $ 890.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}]",preguntar al anunciante,engativá - bogotá,"
características del exterior
garaje(s)
parqueadero visitantes
vivienda bifamiliar
características del interior
baño auxiliar
calentador
chimenea
citófono
cocina integral
comedor auxiliar
cuarto de servicio
depósito / bodega
despensa
estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/lote-en-venta/la-tablaza/la-estrella/8033086,lote en venta,la tablaza - la estrella - antioquia,"la tablaza, san miguel, la estrella, la estrella, antioquia",inmobiliaria · destacado,"descubra una oportunidad única en el municipio de la estrella: un lote excepcional dentro de una prestigiosa unidad cerrada. a tan solo 20 minutos de medellín, este lote está enclavado en el corazón de una reserva forestal, ofreciendo un entorno natural incomparable. convenientemente ubicado cerca del colegio canadiense, este lote de 6, 100 metros cuadrados le brinda un lienzo expansivo para construir la visión de su hogar ideal. la abundancia de espacio le permite diseñar y crear sin restricciones, aprovechando la belleza circundante para inspirar su proyecto. una característica distintiva es su acceso a agua propia y una planta de tratamiento de agua residual, garantizando una vida sostenible y responsable. sumado a esto, el clima agradable de la zona añade un toque especial a la experiencia de vivir en este entorno natural. imagine despertar rodeado de la majestuosidad de una reserva forestal, donde cada día es un regalo de la naturaleza. este lote no solo ofrece un espacio generoso, sino tambié", precio total (cop) $ 540.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'área construída': '6.151 m²'}, {'área privada': '6.151 m²'}, {'estrato': '3'}, {'administración': '$ 513.000 cop'}, {'precio m²': '$ 87.790,6*m²'}]",preguntar al anunciante,la tablaza - la estrella,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/centro/pereira/7345298,apartamento en venta,centro - pereira - risaralda,"centro, el centro, pereira, popayán, comuna 4, risaralda, cauca",inmobiliaria,"apartamento en el centro de pereira consta de sala comedor, cocina semi integral, zona húmeda, dos 2 habitaciones con closet, tres 3 baños, una 1 terraza exclusiva de 51 mts2, un 1 parqueadero, un 1 depósito 188-1923.", precio total (cop) $ 165.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '2'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '54 m²'}, {'área privada': '54 m²'}, {'estrato': '6'}, {'antigüedad': '16 a 30 años'}, {'administración': '$ 336.200 cop'}, {'precio m²': '$ 3.055.555,56*m²'}, {'tipo de apartamento': 'duplex'}]",preguntar al anunciante,centro - pereira,"
características del exterior
ascensor
baño compartido
baños comunales
circuito cerrado de tv
en edificio
en zona comercial
en zona residencial
garaje cubierto
garaje / parqueadero(s)
portería / recepción
ubicada en edificio
vigilancia 24x7
vigilancia privada 24*7
características del interior
alarma
altura restringida
closet
cocina integral
comedor
depósito / bodega


instalación de gas
piso en baldosa / mármol
servicios independientes
servicios públicos
ventilación natural
zona de bbq
zona de lavandería
características del sector
área urbana
bombas de gasolina
cerca a sector comercial
cerca centro comercial
colegios / universidades
cómodas vias de acceso
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/castilla/bogota/10115086,apartamento en venta,"castilla - bogotá - bogotá, d.c.","castilla, favidi, bogotá, kennedy, zona occidental, bogotá, d.c.",inmobiliaria,"apartamento duplex en conjunto residencial villas de lafayette ubicado en una zona de vocación residencial, rodeado de avenidas importantes que facilitan su conectividad urbana, con calidad de espacios verdes, vías para residentes y muy cerca de nuevos desarrollos comerciales y residenciales de la ciudad, a pocos metros del futuro proyecto de bavaria. consta de sala comedor, cocina, patio de ropas, 3 habitaciones, 2 baños. esta ubicado en el segundo piso de la torre. precio de venta $200.000.000 https://www.youtube.com/watch?v=vzrexqupdx0 agente luz elena pineda arcila cel: 3015813795- 3107969779", precio total (cop) $ 200.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '50 m²'}, {'área privada': '50 m²'}, {'estrato': '3'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 4.000.000*m²'}, {'tipo de apartamento': 'duplex'}]",preguntar al anunciante,castilla - bogotá,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/recodo-del-country/bogota/10107349,apartamento en venta,"recodo del country - bogotá - bogotá, d.c.","recodo del country, la carolina, portales contry, bogotá, usaquen, zona norte, bogotá, d.c.",inmobiliaria,"apartamento en venta con vista al club del contry, con sala comedor con chimenea y balcon. tres habitaciones todas con baño, la principal con vestier y jacuzzi, estudio, cuarto de servicio con baño, cocina abierta con zona de lavanderia, ademas cuenta con un comedor auxiliar. tres parqueaderos uno independiente el otro en linea y un deposito amplio. el conjunto cuenta con gimnasio, salon social, salon de negocios, zona para niños, zonas verdes, parque de niños.", precio total (cop) $ 1.650.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}]",preguntar al anunciante,recodo del country - bogotá,"
características del exterior
ascensor
canchas deportivas
circuito cerrado de tv
cuarto de escoltas
en conjunto cerrado
garaje(s)
gimnasio
jardín
oficina de negocios
parqueadero visitantes
portería / recepción
salón comunal
salón de juegos
vigilancia
vista panorámica
vivienda multifamiliar
zona infantil
zonas verdes
características del interior
balcón
baño auxiliar


chimenea
citófono
cocina integral
cocina tipo americano
comedor auxiliar
cuarto de servicio
depósito / bodega
estudio
hall de alcobas
instalación de gas
piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/quintas-de-canaveral/floridablanca/10163731,casa en venta,quintas de cañaveral - floridablanca - santander,"quintas de cañaveral, anillo vial, cañaveral plaza, rio frio, urbanizacion villa margarita, cañaveral, floridablanca, santander",inmobiliaria · destacado,"conjunto ubica conjunto ubicado sobre anillo vial versalles, cerca a centros comerciales , colegios, universidades , parques e iglesias.", precio total (cop) $ 380.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '110 m²'}, {'área privada': '110 m²'}, {'estrato': '5'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '2'}, {'administración': '$ 300.000 cop'}, {'precio m²': '$ 3.454.545,45*m²'}]",preguntar al anunciante,quintas de cañaveral - floridablanca,"
características del exterior
canchas deportivas
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
sauna / turco / jacuzzi
terraza
vigilancia
vivienda multifamiliar
zona infantil
zonas verdes
características del interior
baño auxiliar
calentador


estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/10175316,apartamento en venta,laureles - medellín - antioquia,"laureles, florida nueva, naranjal, medellín, occidente, antioquia",inmobiliaria · destacado,"apartamento penthouse exterior en venta cerca a parques principales, restaurantes, universidades, supermercados, vias principales, rutas de transporte publico y servicios complementarios. piso en porcelanato y madera, dos niveles, sala y comedor independiente, 5 alcobas con baño en la principal, jacuzzi, cocina integral abierta tipo americano, balcon, terraza y parqueadero cubierto. edificio con ascensor, y citofonia. *inmuebles sujetos a verificación de disponibilidad.*", precio total (cop) $ 1.230.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '5'}, {'baños': '5'}, {'parqueaderos': '1'}, {'área construída': '260 m²'}, {'área privada': '260 m²'}, {'estrato': '5'}, {'antigüedad': '16 a 30 años'}, {'administración': '$ 539.000 cop'}, {'precio m²': '$ 4.730.769,23*m²'}]",preguntar al anunciante,laureles - medellín,"
características del exterior
ascensor
garaje(s)
características del interior
balcón
barra estilo americano
calentador
citófono
cocina integral
cocina tipo americano
depósito / bodega
instalación de gas
zona de lavandería
características del sector
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/alfaguara/jamundi/10158957,apartamento en venta,alfaguara - jamundí - valle del cauca,"alfaguara, las mercedes, cr. miralagos, jamundí, zona occidente, valle del cauca",inmobiliaria,"se vende apartamento vip piso 9, con hermosa vista al lago y a los farallones de cali; con amplios espacios y agradable distribución, disfruta de privacidad pues está en la parte más tranquila del condominio y cuenta con iluminación y ventilación natural. ubicado en ciudad verde alfaguara a las afuera de jamundí. el condominio miralagos está rodeado con una zona muy campestre, 3 hermosos lagos. cuenta con 3 torres de 12 pisos cada una y cada piso con 4 apartamentos. el apartamento consta de: sala muy amplia con balcón estilo terraza, comedor, cocina integral, con barra, con amplio espacio para almacenamiento; zona de oficios, con patio de ropas; 3 alcobas con closet, la principal con baño, vestier. baño de alcobas y baño social. un estudio, sala de star o de tv con balcón y aplicaciones en madera. parqueadero lineal cubierto para dos vehículos, más un depósito. el conjunto tiene toda clase de instalaciones para el descanso y el esparcimiento de grandes y chicos. cuenta con zona social amplia, senderos para caminar, piscina para adultos y niños, terraza, gimnasio, zona de bbq, cancha múltiple, turco, juegos infantiles, parking para visitantes. el condominio cuneta con vigilancia 24/7, cámaras de seguridad, sala de espera para visitantes. se ubica en una acogedora campestre, de fácil acceso, vías pavimentadas, a pocos minutos de jamundí y otros más de pance y cali. cerca de restaurantes nacionales e internacionales, locales de bienes y servicios de toda índole, centros comerc", precio total (cop) $ 399.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '2'}, {'área construída': '119 m²'}, {'área privada': '119 m²'}, {'estrato': '4'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '9'}, {'administración': '$ 340.000 cop'}, {'precio m²': '$ 3.352.941,18*m²'}]",preguntar al anunciante,alfaguara - jamundí,"
características del exterior
ascensor
canchas deportivas
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
salón de juegos
sauna / turco / jacuzzi
terraza
vigilancia
vista panorámica
zona infantil
zonas verdes
características del interior


barra estilo americano
calentador
citófono
cocina integral
cocina tipo americano
depósito / bodega
estudio
hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
colegios / universidades
supermercados / c.comerciales
zona campestre"
https://fincaraiz.com.co/inmueble/casa-en-venta/san-jose-de-bavaria/bogota/8175419,casa en venta,san josé de bavaria - bogotá - cundinamarca,"san josé de bavaria, san jose de bavaria, villa del prado, san jose v sector, bogotá, suba, zona noroccidente, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria,"casa en arriendo en caminos de san josé, casa de 3 pisos, consta de 3 habitaciones, 3 baños, sala comedor, cocina integral, cuarto auxiliar (san alejo o de servicio), zona de ropas y 2 parqueaderos, su ubicación estratégica permite contar con colegios, universidades (ecci - san buenaventura - uniagraria), centros comerciales, grandes superficies (alkosto - jumbo - olímpica), transporte publico cercano y mucho más. .", precio total (cop) $ 550.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}]",preguntar al anunciante,san josé de bavaria - bogotá,"
características del exterior
acceso pavimentado
árboles frutales
canchas deportivas
circuito cerrado de tv
cochera
en conjunto cerrado
garaje / parqueadero(s)
garaje(s)
portería / recepción
salón comunal
vigilancia
vista panorámica
zona de camping
zona infantil
zonas verdes
características del interior
baño auxiliar
baño independiente
calentador
chimenea


cocina equipada
cocina integral
depósito / bodega
despensa
estudio
hall de alcobas
instalación de gas
piso en baldosa / mármol
zona de lavandería
características del sector
cerca de zona urbana
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona campestre
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/ciudad-salitre/bogota/10092210,apartamento en venta,"ciudad salitre - bogotá - bogotá, d.c.","ciudad salitre, fontibon, salitre nor - occidental, salitre occidental, santa maria del salitre, bogotá, zona occidental, bogotá, d.c.",inmobiliaria,"se vende apartamento en ciudad salitre : 98 metros 3 habitaciones 3 baños, cocina integral amplia, sala comedor, un parqueadero cubierto. precio $630.000.000 contacto celular 314 390 8588", precio total (cop) $ 630.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '98 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'piso n°': '5'}, {'administración': 'no definida'}, {'precio m²': '$ 6.428.571,43*m²'}]",preguntar al anunciante,ciudad salitre - bogotá,
https://fincaraiz.com.co/inmueble/casa-en-venta/los-corales/pereira/10168258,casa en venta,los corales - pereira - risaralda,"los corales, avenida sur, coral plaza, san silvestre, pereira, olimpica, san joaquin, villa - belmonte, cuba -san joaquin, risaralda",inmobiliaria,"hermosa casa de 3 niveles, distribuida así: 5 habitaciones, 4 baños, cocina integral, zona de ropas, garaje, 2 salas de estar, balcón", precio total (cop) $ 450.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '5'}, {'baños': '4'}, {'parqueaderos': '1'}, {'área construída': '180 m²'}, {'área privada': '180 m²'}, {'estrato': '5'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '3'}, {'administración': 'no definida'}, {'precio m²': '$ 2.500.000*m²'}]",preguntar al anunciante,los corales - pereira,
